Objects
100
,,Global Angle PrototypePayload623:PrototypePayload623,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1361,0,0.004270,0.008842,-0.013356,8.235964,-1.213920,1030.266113
1362,0,0.004268,0.008831,-0.013273,8.233553,-1.215456,1030.245972
1363,0,0.004135,0.008790,-0.013285,8.246120,-1.212345,1030.230225
1364,0,0.004027,0.008879,-0.013195,8.255906,-1.201258,1030.217529
1365,0,0.003946,0.008871,-0.013124,8.267348,-1.183491,1030.210205
1366,0,0.003914,0.008930,-0.013099,8.289377,-1.176689,1030.256958
1367,0,0.004175,0.008840,-0.013048,8.326465,-1.068977,1030.298584
1368,0,0.004283,0.008897,-0.013164,8.340981,-1.049654,1030.320801
1369,0,0.004341,0.008838,-0.013211,8.362111,-1.033481,1030.332397
1370,0,0.004360,0.008796,-0.013282,8.378214,-1.013756,1030.332520
1371,0,0.004448,0.008764,-0.013350,8.424175,-0.977589,1030.364624
1372,0,0.004466,0.008738,-0.013352,8.426558,-0.966961,1030.372070
1373,0,0.004301,0.008823,-0.013473,8.406843,-1.044486,1030.398682
1374,0,0.004504,0.008764,-0.013496,8.433187,-0.962710,1030.410156
1375,0,0.004509,0.008728,-0.013585,8.440608,-0.965899,1030.433350
1376,0,0.004278,0.008795,-0.013692,8.415148,-1.027994,1030.443115
1377,0,0.004193,0.008817,-0.013733,8.383959,-1.038109,1030.409302
1378,0,0.004233,0.008809,-0.013634,8.393994,-1.014618,1030.424927
1379,0,0.004085,0.008890,-0.013596,8.363696,-1.047380,1030.350342
1380,0,0.004054,0.008926,-0.013520,8.349558,-1.067744,1030.330200
1381,0,0.004320,0.008846,-0.013387,8.358245,-1.008805,1030.301270
1382,0,0.004354,0.008837,-0.013336,8.334505,-1.031923,1030.293579
1383,0,0.004120,0.008889,-0.013393,8.298412,-1.136166,1030.293701
1384,0,0.004095,0.008886,-0.013393,8.269205,-1.156363,1030.286743
1385,0,0.004108,0.008887,-0.013372,8.249930,-1.180719,1030.277954
1386,0,0.004055,0.008851,-0.013311,8.253388,-1.191447,1030.258057
1387,0,0.004060,0.008889,-0.013243,8.250645,-1.192284,1030.234375
1388,0,0.004112,0.008890,-0.013164,8.259381,-1.202997,1030.221558
1389,0,0.004113,0.008861,-0.013114,8.269406,-1.196844,1030.228394
1390,0,0.004354,0.008848,-0.013054,8.300965,-1.091864,1030.237061
1391,0,0.004116,0.008847,-0.013172,8.316781,-1.174175,1030.253296
1392,0,0.004350,0.008839,-0.013166,8.335888,-1.067408,1030.261353
1393,0,0.004247,0.008863,-0.013160,8.341676,-1.049043,1030.275513
1394,0,0.004273,0.008845,-0.013199,8.354795,-1.034057,1030.291382
1395,0,0.004291,0.008838,-0.013233,8.366796,-1.027169,1030.310669
1396,0,0.004255,0.008787,-0.013241,8.386259,-1.012503,1030.317383
1397,0,0.004174,0.008768,-0.013438,8.406213,-1.067381,1030.359009
1398,0,0.004508,0.008729,-0.013482,8.427353,-0.969244,1030.388794
1399,0,0.004490,0.008684,-0.013542,8.432765,-0.959949,1030.403076
1400,0,0.004278,0.008752,-0.013634,8.413288,-1.033860,1030.411133
1401,0,0.004199,0.008731,-0.013694,8.398354,-1.033338,1030.409058
1402,0,0.004178,0.008746,-0.013699,8.387055,-1.026903,1030.424805
1403,0,0.004304,0.008767,-0.013589,8.365467,-0.979075,1030.381958
1404,0,0.004153,0.008815,-0.013673,8.367934,-1.059189,1030.388184
1405,0,0.004178,0.008826,-0.013561,8.338260,-1.103969,1030.347900
1406,0,0.004183,0.008839,-0.013502,8.326568,-1.117317,1030.331909
1407,0,0.004443,0.008795,-0.013360,8.322029,-1.035824,1030.308472
1408,0,0.004192,0.008875,-0.013367,8.285357,-1.155630,1030.295044
1409,0,0.004151,0.008928,-0.013381,8.271339,-1.162809,1030.279175
1410,0,0.004077,0.008899,-0.013340,8.258279,-1.180561,1030.253296
1411,0,0.004042,0.008947,-0.013254,8.252103,-1.188314,1030.246094
1412,0,0.004026,0.008949,-0.013215,8.248562,-1.186015,1030.249023
1413,0,0.004015,0.008959,-0.013245,8.263529,-1.186673,1030.238892
1414,0,0.004069,0.008976,-0.013166,8.283576,-1.181589,1030.235107
1415,0,0.004334,0.008916,-0.013098,8.322740,-1.080515,1030.241455
1416,0,0.004295,0.008883,-0.013089,8.331609,-1.054672,1030.250000
1417,0,0.004223,0.008805,-0.013080,8.351524,-1.053907,1030.250488
1418,0,0.004221,0.008839,-0.013082,8.374084,-1.029399,1030.274292
1419,0,0.004203,0.008853,-0.013180,8.367451,-1.015480,1030.293457
1420,0,0.004260,0.008856,-0.013202,8.376329,-1.015593,1030.291260
1421,0,0.004298,0.008818,-0.013267,8.387520,-1.011847,1030.314087
1422,0,0.004381,0.008763,-0.013321,8.410291,-0.985285,1030.376709
1423,0,0.004451,0.008711,-0.013421,8.414042,-0.983764,1030.382690
1424,0,0.004391,0.008729,-0.013455,8.379928,-1.006072,1030.362061
1425,0,0.004426,0.008749,-0.013482,8.380116,-0.992472,1030.379517
1426,0,0.004405,0.008754,-0.013492,8.370672,-1.002636,1030.379761
1427,0,0.004405,0.008733,-0.013561,8.365528,-1.011130,1030.367554
1428,0,0.004353,0.008734,-0.013533,8.360075,-1.005966,1030.366089
1429,0,0.004369,0.008748,-0.013522,8.354400,-1.016835,1030.367554
1430,0,0.004120,0.008838,-0.013536,8.336810,-1.110648,1030.359863
1431,0,0.004195,0.008833,-0.013499,8.322306,-1.122049,1030.323120
1432,0,0.004432,0.008786,-0.013396,8.330240,-1.044432,1030.291992
1433,0,0.004388,0.008792,-0.013384,8.314347,-1.059009,1030.270752
1434,0,0.004113,0.008879,-0.013352,8.284896,-1.150682,1030.266846
1435,0,0.004082,0.008882,-0.013344,8.284070,-1.160272,1030.254150
1436,0,0.004051,0.008913,-0.013314,8.278778,-1.173638,1030.249023
1437,0,0.004022,0.008930,-0.013277,8.271895,-1.164819,1030.234131
1438,0,0.004030,0.008922,-0.013253,8.281154,-1.160458,1030.234741
1439,0,0.004015,0.008964,-0.013134,8.282872,-1.148002,1030.235474
1440,0,0.004284,0.008880,-0.013065,8.308031,-1.051956,1030.233643
1441,0,0.004283,0.008878,-0.013038,8.317453,-1.053989,1030.232788
1442,0,0.004277,0.008894,-0.013102,8.334511,-1.032598,1030.261475
1443,0,0.004012,0.008938,-0.013176,8.315340,-1.109781,1030.287720
1444,0,0.004257,0.008883,-0.013136,8.345064,-1.032827,1030.281250
1445,0,0.004294,0.008885,-0.013195,8.344026,-1.010978,1030.306885
1446,0,0.004371,0.008797,-0.013244,8.375839,-0.980505,1030.357056
1447,0,0.004317,0.008792,-0.013298,8.358983,-1.004167,1030.337402
1448,0,0.004103,0.008843,-0.013460,8.350431,-1.097758,1030.353760
1449,0,0.004386,0.008760,-0.013437,8.382673,-0.995894,1030.364990
1450,0,0.004423,0.008762,-0.013454,8.378363,-0.995715,1030.363281
1451,0,0.004493,0.008697,-0.013511,8.399664,-0.963866,1030.396606
1452,0,0.004418,0.008757,-0.013476,8.379189,-0.979240,1030.372559
1453,0,0.004454,0.008723,-0.013548,8.397800,-0.960442,1030.371338
1454,0,0.004398,0.008716,-0.013486,8.367928,-0.980754,1030.291382
1455,0,0.004118,0.008745,-0.013505,8.332289,-1.066184,1030.217407
1456,0,0.004256,0.008598,-0.013326,8.331675,-0.967347,1030.102905
1457,0,0.004004,0.008696,-0.013332,8.308218,-1.051657,1029.953369
1458,0,0.004299,0.008655,-0.013209,8.354071,-0.975442,1029.805542
1459,0,0.004029,0.008608,-0.013182,8.378066,-1.056122,1029.669434
1460,0,0.004492,0.009393,-0.013575,8.238000,-1.009019,1029.359497
1461,0,0.004585,0.009416,-0.013673,8.218741,-1.076145,1029.149658
1462,0,0.004835,0.009174,-0.013779,8.264894,-1.067590,1029.036499
1463,0,0.004780,0.009047,-0.013674,8.257581,-1.067964,1028.809692
1464,0,0.004594,0.008494,-0.013247,8.365559,-1.082804,1028.606201
1465,0,0.004515,0.008546,-0.013098,8.334561,-1.082663,1028.287231
1466,0,0.004270,0.008657,-0.013213,8.334759,-1.136833,1027.994995
1467,0,0.004344,0.008798,-0.013238,8.354988,-1.112300,1027.665649
1468,0,0.004714,0.008689,-0.013368,8.392869,-1.025080,1027.319092
1469,0,0.004389,0.008832,-0.013122,8.411162,-0.953087,1026.918823
1470,0,0.004541,0.009282,-0.013570,8.312055,-0.937245,1026.490967
1471,0,0.004213,0.008588,-0.013429,8.453747,-1.041660,1026.197510
1472,0,0.003925,0.008657,-0.013365,8.421850,-1.031522,1025.762939
1473,0,0.003897,0.008767,-0.013357,8.414696,-1.031736,1025.306030
1474,0,0.003996,0.008743,-0.013418,8.416961,-1.012886,1024.887817
1475,0,0.004446,0.008583,-0.013469,8.410095,-0.969288,1024.387573
1476,0,0.004356,0.008544,-0.013578,8.425422,-0.989062,1023.882507
1477,0,0.004337,0.008631,-0.013602,8.423243,-0.960609,1023.331909
1478,0,0.004430,0.008548,-0.013665,8.423554,-0.978886,1022.766113
1479,0,0.004259,0.008297,-0.013490,8.444826,-1.021939,1022.235413
1480,0,0.004258,0.008389,-0.013479,8.394772,-1.035623,1021.581177
1481,0,0.004587,0.008256,-0.013565,8.432481,-1.029657,1021.066284
1482,0,0.004327,0.008401,-0.013298,8.388715,-1.054685,1020.408875
1483,0,0.004200,0.008288,-0.013283,8.376864,-1.043544,1019.768860
1484,0,0.004570,0.008351,-0.013555,8.382909,-1.098804,1019.104858
1485,0,0.003976,0.008665,-0.013305,8.329731,-1.128585,1018.328674
1486,0,0.004126,0.008507,-0.013279,8.338095,-1.061729,1017.618042
1487,0,0.004284,0.008648,-0.013223,8.372727,-1.019082,1016.873230
1488,0,0.004207,0.008602,-0.013089,8.349672,-1.025870,1016.100281
1489,0,0.004194,0.008471,-0.013182,8.328316,-1.060426,1015.372131
1490,0,0.004521,0.008382,-0.013227,8.386572,-1.021942,1014.700317
1491,0,0.004127,0.008547,-0.013088,8.330684,-1.002481,1013.841125
1492,0,0.003816,0.008587,-0.013470,8.294168,-1.175622,1013.064758
1493,0,0.004379,0.008505,-0.013498,8.368512,-1.026073,1012.269348
1494,0,0.003723,0.008811,-0.013343,8.292763,-1.099796,1011.297485
1495,0,0.003847,0.008805,-0.013533,8.319912,-1.072482,1010.403137
1496,0,0.004418,0.008597,-0.013436,8.357611,-0.962069,1009.500610
1497,0,0.004168,0.008669,-0.013355,8.332542,-0.961121,1008.524902
1498,0,0.004306,0.008681,-0.013459,8.318530,-0.945511,1007.576355
1499,0,0.004375,0.008547,-0.013568,8.322847,-0.971578,1006.637695
1500,0,0.004272,0.008692,-0.013652,8.284706,-1.002226,1005.643982
1501,0,0.004713,0.008398,-0.013921,8.328744,-0.995599,1004.713074
1502,0,0.004095,0.008731,-0.013897,8.269537,-1.088906,1003.626099
1503,0,0.004371,0.008574,-0.013869,8.235253,-1.053247,1002.498657
1504,0,0.004184,0.008653,-0.013977,8.211238,-1.123392,1001.426941
1505,0,0.004703,0.008491,-0.014035,8.198936,-1.082433,1000.326782
1506,0,0.004235,0.008700,-0.014123,8.132057,-1.171775,999.170288
1507,0,0.004538,0.008474,-0.014155,8.155287,-1.103542,998.069275
1508,0,0.004368,0.008535,-0.014060,8.130814,-1.129660,996.891907
1509,0,0.004238,0.008618,-0.013984,8.101829,-1.158713,995.738892
1510,0,0.003988,0.008615,-0.013928,8.105179,-1.187324,994.507751
1511,0,0.004029,0.008569,-0.013822,8.126352,-1.187476,993.286438
1512,0,0.003786,0.009238,-0.014204,8.013467,-1.267170,991.978943
1513,0,0.004256,0.008492,-0.013763,8.184505,-1.192495,990.753601
1514,0,0.004259,0.009246,-0.014020,8.019313,-1.197245,989.350769
1515,0,0.004549,0.008582,-0.013675,8.205658,-1.196661,988.171448
1516,0,0.004581,0.009067,-0.014116,8.044191,-1.322278,986.824890
1517,0,0.004758,0.008574,-0.013485,8.188394,-1.208627,985.552551
1518,0,0.004307,0.009178,-0.013945,7.960273,-1.350295,984.082825
1519,0,0.004163,0.008541,-0.013353,8.123756,-1.210014,982.823364
1520,0,0.004218,0.009222,-0.013757,7.973956,-1.255511,981.379456
1521,0,0.003834,0.008691,-0.013484,8.094048,-1.307745,980.057434
1522,0,0.003933,0.008828,-0.013482,8.124611,-1.283046,978.694641
1523,0,0.003889,0.009393,-0.013962,8.016522,-1.395323,977.195129
1524,0,0.004016,0.008734,-0.013518,8.162949,-1.335678,975.731506
1525,0,0.004114,0.008663,-0.013362,8.183016,-1.268119,974.236389
1526,0,0.003999,0.008584,-0.013453,8.153798,-1.247807,972.688354
1527,0,0.004023,0.008505,-0.013494,8.170259,-1.196529,971.160706
1528,0,0.003934,0.008644,-0.013607,8.143491,-1.160881,969.625000
1529,0,0.003785,0.008596,-0.013686,8.161561,-1.107128,968.114685
1530,0,0.003783,0.008607,-0.013714,8.166454,-1.121831,966.587402
1531,0,0.003523,0.008790,-0.013507,8.135781,-1.111225,964.925903
1532,0,0.003557,0.008884,-0.013400,8.185177,-1.107182,963.317261
1533,0,0.003625,0.008848,-0.013281,8.202128,-1.112938,961.640503
1534,0,0.003697,0.008863,-0.013204,8.203173,-1.144732,959.942139
1535,0,0.003625,0.008767,-0.013165,8.192870,-1.173192,958.216309
1536,0,0.003791,0.008750,-0.013235,8.189231,-1.198063,956.455078
1537,0,0.003563,0.008871,-0.013312,8.157677,-1.317112,954.678345
1538,0,0.003878,0.008885,-0.013086,8.121546,-1.284682,952.925842
1539,0,0.003858,0.008960,-0.012993,8.064917,-1.344796,951.135132
1540,0,0.003884,0.008942,-0.012924,8.063194,-1.382067,949.367493
1541,0,0.003935,0.008927,-0.012966,7.991269,-1.426846,947.526367
1542,0,0.004016,0.008750,-0.013140,7.976096,-1.494482,945.751465
1543,0,0.004245,0.008435,-0.013333,7.982441,-1.546078,943.948364
1544,0,0.003792,0.009012,-0.013708,7.803072,-1.697601,941.921265
1545,0,0.003765,0.008572,-0.013337,7.922800,-1.742380,940.090576
1546,0,0.003914,0.008819,-0.013120,7.921273,-1.753175,938.160461
1547,0,0.004176,0.008917,-0.012835,7.919521,-1.669225,936.212891
1548,0,0.004282,0.009614,-0.013071,7.758482,-1.653967,934.196960
1549,0,0.004664,0.009437,-0.013412,7.805091,-1.622244,932.327637
1550,0,0.004358,0.009423,-0.013542,7.791130,-1.685235,930.305786
1551,0,0.004213,0.008808,-0.012974,7.902713,-1.573688,928.225159
1552,0,0.004127,0.008703,-0.013078,7.900664,-1.583355,926.121948
1553,0,0.003998,0.008738,-0.013129,7.893644,-1.631107,924.061401
1554,0,0.003989,0.008724,-0.013171,7.902921,-1.655669,922.075195
1555,0,0.004062,0.009269,-0.013473,7.787419,-1.680236,919.983643
1556,0,0.003970,0.008815,-0.013173,7.866983,-1.688524,917.938721
1557,0,0.003605,0.008810,-0.013398,7.824558,-1.753244,915.822205
1558,0,0.003947,0.008708,-0.013458,7.790900,-1.627157,913.662903
1559,0,0.003942,0.008575,-0.013504,7.746468,-1.625448,911.465454
1560,0,0.003976,0.008590,-0.013497,7.687679,-1.646350,909.223511
1561,0,0.004020,0.008722,-0.013371,7.643126,-1.670675,907.008240
1562,0,0.004004,0.008917,-0.013180,7.608510,-1.717277,904.737305
1563,0,0.004072,0.008977,-0.013010,7.611096,-1.773736,902.492432
1564,0,0.004124,0.008980,-0.012878,7.632451,-1.816330,900.214172
1565,0,0.004345,0.008759,-0.013013,7.692938,-1.844566,897.995911
1566,0,0.003962,0.008803,-0.012999,7.641065,-1.901544,895.581116
1567,0,0.003793,0.008625,-0.013142,7.651447,-1.971400,893.285583
1568,0,0.003824,0.008492,-0.013075,7.643005,-1.974695,890.949768
1569,0,0.003948,0.008920,-0.013262,7.524443,-1.998277,888.576965
1570,0,0.004073,0.009136,-0.012862,7.485382,-1.956250,886.154419
1571,0,0.004105,0.009225,-0.012713,7.512886,-1.978227,883.847595
1572,0,0.004199,0.009333,-0.012743,7.497562,-2.018167,881.458130
1573,0,0.004169,0.009332,-0.012812,7.479643,-2.032079,879.013123
1574,0,0.004024,0.009177,-0.012889,7.460870,-2.035065,876.531677
1575,0,0.003902,0.008995,-0.012945,7.440115,-2.053729,873.999268
1576,0,0.003656,0.008324,-0.012723,7.486868,-2.067894,871.458496
1577,0,0.003882,0.008753,-0.012979,7.308576,-2.093148,868.897522
1578,0,0.004202,0.008644,-0.013058,7.249873,-2.146024,866.392090
1579,0,0.004116,0.008270,-0.012575,7.310725,-2.146492,863.875000
1580,0,0.004415,0.008232,-0.012782,7.305146,-2.141535,861.431702
1581,0,0.004547,0.008297,-0.013002,7.240423,-2.227220,858.919128
1582,0,0.004431,0.008415,-0.013373,7.185757,-2.390600,856.415833
1583,0,0.004758,0.008227,-0.013266,7.195665,-2.370506,853.900269
1584,0,0.004675,0.008086,-0.013114,7.203414,-2.429159,851.377563
1585,0,0.004650,0.007947,-0.013030,7.231429,-2.477572,848.888000
1586,0,0.004547,0.007898,-0.013118,7.210450,-2.545715,846.360657
1587,0,0.004609,0.008041,-0.013241,7.180293,-2.621725,843.861389
1588,0,0.004681,0.008141,-0.013499,7.154567,-2.665685,841.345337
1589,0,0.004857,0.008303,-0.013630,7.121941,-2.686968,838.832825
1590,0,0.005099,0.008443,-0.013673,7.086200,-2.721442,836.315369
1591,0,0.005259,0.008581,-0.013718,7.053168,-2.776767,833.760681
1592,0,0.004933,0.008796,-0.013618,7.012305,-2.902270,831.187805
1593,0,0.005089,0.008733,-0.013299,7.004877,-2.856302,828.634705
1594,0,0.004993,0.008602,-0.012993,7.008679,-2.911304,826.070862
1595,0,0.004952,0.008504,-0.012904,7.004393,-2.981826,823.501465
1596,0,0.004936,0.008480,-0.013006,6.986874,-3.008899,820.966187
1597,0,0.004899,0.008390,-0.013108,6.963920,-3.037745,818.461853
1598,0,0.004990,0.008508,-0.013171,6.931504,-3.098528,815.955505
1599,0,0.005270,0.008510,-0.013166,6.880114,-3.105012,813.468079
1600,0,0.005381,0.008534,-0.012959,6.826730,-3.116917,810.974182
1601,0,0.005364,0.008612,-0.012650,6.782255,-3.143469,808.481323
1602,0,0.005191,0.008563,-0.012471,6.766795,-3.179437,805.973145
1603,0,0.004670,0.008535,-0.012407,6.767314,-3.300875,803.437439
1604,0,0.004795,0.008364,-0.012259,6.805550,-3.260777,800.869263
1605,0,0.004914,0.008347,-0.012363,6.843177,-3.296755,798.335571
1606,0,0.005077,0.008446,-0.012580,6.876694,-3.312577,795.838989
1607,0,0.005256,0.008542,-0.012742,6.880413,-3.306164,793.352234
1608,0,0.005461,0.008644,-0.012667,6.856183,-3.298385,790.784180
1609,0,0.005645,0.008747,-0.012567,6.835832,-3.259441,788.226074
1610,0,0.005660,0.008798,-0.012452,6.810159,-3.253013,785.669189
1611,0,0.005687,0.008617,-0.012450,6.786489,-3.264361,783.110596
1612,0,0.005785,0.008910,-0.012761,6.643045,-3.282008,780.542175
1613,0,0.005736,0.008782,-0.012892,6.652720,-3.310648,778.089233
1614,0,0.005721,0.008743,-0.013026,6.663316,-3.362834,775.630676
1615,0,0.005740,0.008917,-0.013087,6.656777,-3.425754,773.127319
1616,0,0.005747,0.009137,-0.013049,6.643322,-3.475529,770.592407
1617,0,0.005656,0.009234,-0.012932,6.631366,-3.513246,768.018311
1618,0,0.005629,0.009253,-0.012787,6.634882,-3.551551,765.447632
1619,0,0.005628,0.009142,-0.012598,6.618603,-3.585784,762.831970
1620,0,0.005608,0.009084,-0.012497,6.579718,-3.634913,760.206604
1621,0,0.005454,0.008561,-0.012147,6.676311,-3.681864,757.659790
1622,0,0.005461,0.008767,-0.012110,6.681154,-3.717474,755.138367
1623,0,0.005539,0.009041,-0.012126,6.690284,-3.743394,752.640259
1624,0,0.005503,0.009255,-0.012029,6.688307,-3.726858,750.140381
1625,0,0.005423,0.009448,-0.011946,6.671915,-3.711988,747.667847
1626,0,0.005280,0.009469,-0.011810,6.628045,-3.710355,745.185120
1627,0,0.004809,0.009435,-0.011642,6.577034,-3.797642,742.644348
1628,0,0.005075,0.009119,-0.011393,6.564550,-3.715128,740.083130
1629,0,0.005251,0.008963,-0.011315,6.564843,-3.702594,737.517944
1630,0,0.005326,0.008890,-0.011351,6.597086,-3.721300,735.026611
1631,0,0.005381,0.008893,-0.011382,6.616616,-3.720438,732.554321
1632,0,0.005498,0.009377,-0.011822,6.505070,-3.709148,730.084229
1633,0,0.005033,0.009388,-0.011886,6.476608,-3.799957,727.611816
1634,0,0.005064,0.009272,-0.011734,6.472001,-3.717851,725.108398
1635,0,0.004687,0.008797,-0.011394,6.542184,-3.725878,722.603027
1636,0,0.004857,0.009288,-0.011666,6.399860,-3.693367,720.005310
1637,0,0.004999,0.009234,-0.011633,6.400708,-3.717130,717.420227
1638,0,0.005173,0.008851,-0.011404,6.518170,-3.731076,714.935364
1639,0,0.005557,0.008928,-0.011512,6.553645,-3.740574,712.430054
1640,0,0.005754,0.009006,-0.011657,6.585783,-3.768635,709.879089
1641,0,0.005833,0.009103,-0.011819,6.603927,-3.774729,707.338196
1642,0,0.005654,0.009173,-0.011940,6.618702,-3.792352,704.813354
1643,0,0.005296,0.009077,-0.011892,6.637308,-3.830327,702.298950
1644,0,0.004990,0.009020,-0.011864,6.647526,-3.848650,699.810303
1645,0,0.004839,0.009054,-0.011810,6.639713,-3.841709,697.355896
1646,0,0.004811,0.009114,-0.011787,6.609080,-3.825722,694.913574
1647,0,0.004893,0.009232,-0.011665,6.598037,-3.810211,692.431946
1648,0,0.005096,0.009195,-0.011546,6.610801,-3.772349,689.960571
1649,0,0.005189,0.009056,-0.011362,6.591473,-3.745809,687.382690
1650,0,0.005118,0.008873,-0.011318,6.556174,-3.747211,684.845154
1651,0,0.004928,0.008717,-0.011230,6.550061,-3.737300,682.270020
1652,0,0.004656,0.008735,-0.010997,6.529866,-3.757497,679.748169
1653,0,0.004443,0.008720,-0.010738,6.542489,-3.771255,677.244019
1654,0,0.004280,0.008927,-0.010550,6.529402,-3.807384,674.775513
1655,0,0.004152,0.009146,-0.010477,6.514997,-3.840354,672.313416
1656,0,0.004042,0.009273,-0.010396,6.534142,-3.878263,669.818665
1657,0,0.003769,0.009292,-0.010505,6.488806,-3.986479,667.291504
1658,0,0.003813,0.009070,-0.010577,6.467740,-4.024893,664.702698
1659,0,0.004171,0.008720,-0.010536,6.469768,-3.925368,662.120300
1660,0,0.003875,0.008746,-0.010540,6.437424,-4.018283,659.568237
1661,0,0.003893,0.008893,-0.010398,6.443083,-4.028637,657.044922
1662,0,0.004174,0.008956,-0.010221,6.475681,-3.942874,654.568298
1663,0,0.003760,0.009258,-0.010224,6.463715,-4.039065,652.121826
1664,0,0.003995,0.009339,-0.010065,6.491918,-3.961067,649.679871
1665,0,0.003985,0.009308,-0.010177,6.481322,-3.979200,647.190918
1666,0,0.003905,0.009246,-0.010308,6.469255,-4.013824,644.632446
1667,0,0.003966,0.009064,-0.010562,6.453187,-4.046986,642.059265
1668,0,0.003751,0.009003,-0.010769,6.414040,-4.194431,639.498962
1669,0,0.004180,0.008888,-0.010773,6.417821,-4.148832,636.944275
1670,0,0.004334,0.009006,-0.010781,6.367701,-4.163322,634.375000
1671,0,0.004456,0.009169,-0.010734,6.331182,-4.178755,631.826660
1672,0,0.004451,0.009407,-0.010713,6.298295,-4.223259,629.307922
1673,0,0.004438,0.009608,-0.010653,6.307798,-4.285352,626.826355
1674,0,0.004077,0.009756,-0.010809,6.282118,-4.410430,624.335876
1675,0,0.004416,0.010093,-0.011160,6.194017,-4.337505,621.798645
1676,0,0.004244,0.010086,-0.011264,6.190742,-4.317652,619.326050
1677,0,0.003937,0.009633,-0.010968,6.320124,-4.281817,616.853088
1678,0,0.003835,0.009591,-0.010782,6.345205,-4.236601,614.327698
1679,0,0.003728,0.009591,-0.010471,6.359655,-4.194878,611.768799
1680,0,0.003654,0.009592,-0.010278,6.351506,-4.153170,609.297913
1681,0,0.003391,0.009719,-0.010051,6.302543,-4.226512,606.830994
1682,0,0.003734,0.009623,-0.009678,6.308836,-4.164020,604.363220
1683,0,0.003769,0.009688,-0.009589,6.258983,-4.180386,601.854187
1684,0,0.003811,0.009659,-0.009710,6.220473,-4.209686,599.338745
1685,0,0.003408,0.009770,-0.010008,6.142688,-4.347213,596.783997
1686,0,0.003657,0.009746,-0.010034,6.092642,-4.338794,594.210876
1687,0,0.003608,0.009749,-0.010019,6.002576,-4.407822,591.648071
1688,0,0.003663,0.009788,-0.009930,5.952169,-4.494871,589.117310
1689,0,0.003868,0.009874,-0.009776,5.913581,-4.589859,586.612366
1690,0,0.004072,0.010016,-0.009673,5.894256,-4.657698,584.063965
1691,0,0.004179,0.010153,-0.009668,5.885751,-4.733433,581.528015
1692,0,0.004020,0.010327,-0.009879,5.869001,-4.862296,579.005798
1693,0,0.004420,0.010222,-0.009974,5.918865,-4.790342,576.511230
1694,0,0.004434,0.010214,-0.010142,5.969604,-4.788764,574.015686
1695,0,0.004065,0.010279,-0.010370,5.985906,-4.857122,571.508606
1696,0,0.004373,0.010207,-0.010202,6.017379,-4.728625,569.032959
1697,0,0.004472,0.010714,-0.010505,5.919946,-4.699846,566.510925
1698,0,0.004456,0.010729,-0.010472,5.900959,-4.663460,563.964478
1699,0,0.004445,0.010746,-0.010430,5.854093,-4.633768,561.438782
1700,0,0.004368,0.010240,-0.010244,5.924359,-4.605730,558.964172
1701,0,0.004531,0.010104,-0.010448,5.878086,-4.589622,556.456238
1702,0,0.004669,0.010033,-0.010774,5.815967,-4.615009,553.936218
1703,0,0.004807,0.009983,-0.011071,5.746272,-4.676843,551.445557
1704,0,0.004943,0.009916,-0.011182,5.703546,-4.757078,548.967529
1705,0,0.004769,0.010015,-0.011164,5.627058,-4.933695,546.477966
1706,0,0.005109,0.009935,-0.010882,5.617855,-4.929423,543.980225
1707,0,0.005278,0.009958,-0.010669,5.585690,-4.993999,541.462646
1708,0,0.005434,0.010021,-0.010549,5.559583,-5.075325,538.921021
1709,0,0.005670,0.010100,-0.010570,5.529069,-5.119620,536.378296
1710,0,0.005630,0.010223,-0.010622,5.471903,-5.209158,533.805725
1711,0,0.006139,0.010125,-0.010597,5.461607,-5.151175,531.240601
1712,0,0.006200,0.010064,-0.010606,5.421362,-5.151497,528.700439
1713,0,0.006192,0.010032,-0.010624,5.369850,-5.154346,526.195251
1714,0,0.006116,0.009964,-0.010575,5.299751,-5.154271,523.657471
1715,0,0.006017,0.009925,-0.010440,5.243306,-5.193917,521.156189
1716,0,0.005670,0.010090,-0.010370,5.181972,-5.338099,518.679626
1717,0,0.005612,0.010076,-0.010285,5.163500,-5.412831,516.171936
1718,0,0.006089,0.010034,-0.010115,5.159326,-5.409734,513.626953
1719,0,0.006456,0.010077,-0.010144,5.128380,-5.513978,511.138916
1720,0,0.006811,0.010050,-0.010204,5.116648,-5.619820,508.691956
1721,0,0.006673,0.010016,-0.010305,5.079631,-5.815048,506.216522
1722,0,0.006922,0.009860,-0.010219,5.072221,-5.808391,503.722656
1723,0,0.006900,0.009686,-0.010146,5.014159,-5.833178,501.208374
1724,0,0.006685,0.009563,-0.010075,4.974227,-5.842096,498.659698
1725,0,0.006530,0.009640,-0.009952,4.938558,-5.822826,496.105865
1726,0,0.006410,0.009695,-0.009805,4.924778,-5.812911,493.571594
1727,0,0.006467,0.009790,-0.009780,4.939494,-5.797532,491.059814
1728,0,0.006715,0.010305,-0.010064,4.892023,-5.777375,488.568604
1729,0,0.006555,0.009888,-0.009853,5.026361,-5.822104,486.144592
1730,0,0.007026,0.009814,-0.009760,5.063982,-5.715131,483.706451
1731,0,0.007007,0.009652,-0.009814,5.079541,-5.695106,481.227020
1732,0,0.006948,0.009547,-0.009701,5.049769,-5.684109,478.723480
